27.871096,-0.59934,0.50001,-0.09884,2.40613,2.44630
27.886292,-0.60018,0.50008,-0.10129,2.40613,2.44692
27.901627,-0.59850,0.50428,-0.11011,2.40613,2.44143
27.916894,-0.59857,0.49742,-0.11053,2.40613,2.44822
27.932253,-0.59878,0.49056,-0.11095,2.40613,2.45521
27.951001,-0.58848,0.49795,-0.10625,2.40613,2.43933
27.966185,-0.58569,0.49896,-0.10556,2.40613,2.43599
27.981506,-0.58506,0.49644,-0.10703,2.40613,2.43795
27.996770,-0.59108,0.49700,-0.10063,2.40613,2.44244
28.012048,-0.59710,0.49756,-0.09849,2.40613,2.44688
28.027439,-0.59206,0.49980,-0.10885,2.40613,2.44049
28.042929,-0.59269,0.49742,-0.10749,2.40613,2.44337
28.058325,-0.59458,0.49028,-0.10339,2.40613,2.45204
28.073616,-0.59234,0.49504,-0.10276,2.40613,2.44544
28.088852,-0.59010,0.49980,-0.10255,2.40613,2.43886
28.104115,-0.60326,0.49476,-0.10927,2.40613,2.45469
28.122809,-0.59923,0.49319,-0.10753,2.40613,2.45296
28.138087,-0.59318,0.49084,-0.10493,2.40613,2.45032
28.153307,-0.59675,0.49021,-0.11305,2.40613,2.45390
28.168626,-0.59794,0.49133,-0.11445,2.40613,2.45376
28.183746,-0.58898,0.49532,-0.11865,2.40613,2.44236
28.199012,-0.57932,0.49490,-0.11452,2.40613,2.43462
28.214210,-0.58618,0.49448,-0.11039,2.40613,2.44085
28.229499,-0.60046,0.49070,-0.10514,2.40613,2.45645
28.244736,-0.60522,0.48944,-0.10644,2.40613,2.46157
28.260023,-0.59626,0.49280,-0.11557,2.40613,2.45091
28.278865,-0.59391,0.49314,-0.11372,2.40613,2.44863
28.294111,-0.59038,0.49336,-0.11249,2.40613,2.44548
28.309391,-0.59990,0.49224,-0.10885,2.40613,2.45445
28.324568,-0.59885,0.49315,-0.11130,2.40613,2.45269
28.339782,-0.59570,0.49588,-0.11865,2.40613,2.44739
28.354990,-0.59570,0.49490,-0.11550,2.40613,2.44836
28.370289,-0.59570,0.49392,-0.11445,2.40613,2.44933
28.385545,-0.59486,0.49672,-0.10549,2.40613,2.44586
28.400860,-0.59444,0.49581,-0.10794,2.40613,2.44641
28.416085,-0.59318,0.49308,-0.11529,2.40613,2.44809
28.434847,-0.58814,0.48989,-0.11182,2.40613,2.44708
28.449998,-0.58478,0.48797,-0.10892,2.40613,2.44620
28.465206,-0.59178,0.48860,-0.10283,2.40613,2.45141
28.480451,-0.59157,0.49252,-0.10633,2.40613,2.44731
28.495699,-0.59094,0.49644,-0.10983,2.40613,2.44288
28.510962,-0.59367,0.49056,-0.11382,2.40613,2.45101
28.526199,-0.59458,0.48860,-0.11518,2.40613,2.45373
28.541687,-0.59262,0.49196,-0.11529,2.40613,2.44874
28.557015,-0.59276,0.49546,-0.11165,2.40613,2.44537
28.572456,-0.59318,0.49896,-0.10801,2.40613,2.44225
28.591127,-0.59654,0.49739,-0.11619,2.40613,2.44658
28.606340,-0.59787,0.49602,-0.11449,2.40613,2.44903
28.621687,-0.59934,0.49308,-0.10325,2.40613,2.45316
28.636969,-0.59850,0.49518,-0.09926,2.40613,2.45038
28.652210,-0.59766,0.49728,-0.09793,2.40613,2.44762
28.667565,-0.59318,0.48748,-0.09527,2.40613,2.45369
28.682792,-0.59255,0.48965,-0.09926,2.40613,2.45099
28.698086,-0.59066,0.49616,-0.11123,2.40613,2.44293
28.713282,-0.59584,0.49672,-0.10945,2.40613,2.44667
28.728635,-0.60102,0.49728,-0.10885,2.40613,2.45037
28.747272,-0.59682,0.49616,-0.12201,2.40613,2.44803
28.762537,-0.59444,0.49630,-0.11571,2.40613,2.44593
28.777813,-0.58730,0.49644,-0.10941,2.40613,2.43984
28.793035,-0.59570,0.49581,-0.09520,2.40613,2.44746
28.808252,-0.59850,0.49560,-0.10339,2.40613,2.44997
28.823467,-0.59374,0.49392,-0.10633,2.40613,2.44771
28.838732,-0.59164,0.49686,-0.10528,2.40613,2.44305
28.853903,-0.58534,0.49980,-0.10423,2.40613,2.43486
28.869214,-0.59521,0.49917,-0.10097,2.40613,2.44373
28.887933,-0.59755,0.49829,-0.10048,2.40613,2.44653
28.903064,-0.59374,0.49560,-0.10283,2.40613,2.44604
28.918265,-0.59416,0.49280,-0.09632,2.40613,2.44918
28.933520,-0.59458,0.49000,-0.09415,2.40613,2.45232
28.948633,-0.59521,0.49980,-0.10927,2.40613,2.44311
28.963777,-0.59444,0.49875,-0.10913,2.40613,2.44350
28.978949,-0.59150,0.49560,-0.10871,2.40613,2.44418
28.994320,-0.59542,0.49686,-0.10689,2.40613,2.44618
29.009615,-0.59934,0.49812,-0.10507,2.40613,2.44817
29.028303,-0.60360,0.49868,-0.10829,2.40613,2.45109
29.043566,-0.60277,0.49826,-0.10654,2.40613,2.45083
29.058831,-0.59710,0.49784,-0.10479,2.40613,2.44660
29.074128,-0.59269,0.50057,-0.11056,2.40613,2.44026
29.089417,-0.59122,0.50148,-0.10853,2.40613,2.43814
29.104632,-0.58926,0.49952,-0.09667,2.40613,2.43843
29.119906,-0.59087,0.50043,-0.10290,2.40613,2.43888
29.135076,-0.59570,0.50316,-0.10913,2.40613,2.44021
29.150408,-0.59486,0.50484,-0.11092,2.40613,2.43787
29.165755,-0.59458,0.50540,-0.11151,2.40613,2.43709
29.184561,-0.59234,0.50008,-0.11207,2.40613,2.44045
29.199785,-0.59262,0.50134,-0.11270,2.40613,2.43944
29.214947,-0.59290,0.50260,-0.11291,2.40613,2.43844
29.230263,-0.59122,0.50820,-0.10157,2.40613,2.43156
29.245700,-0.59031,0.50449,-0.10346,2.40613,2.43442
29.261032,-0.58926,0.49336,-0.10913,2.40613,2.44455
29.276331,-0.59066,0.49574,-0.10693,2.40613,2.44334
29.291647,-0.59206,0.49812,-0.10619,2.40613,2.44215
29.307033,-0.59374,0.49280,-0.10703,2.40613,2.44883
29.322361,-0.59430,0.49035,-0.10580,2.40613,2.45174
29.337782,-0.59430,0.48300,-0.10213,2.40613,2.45914
29.356501,-0.59380,0.49022,-0.10515,2.40613,2.45145
29.371834,-0.59346,0.49441,-0.10591,2.40613,2.44699
29.387049,-0.59430,0.49252,-0.10591,2.40613,2.44957
29.402374,-0.58345,0.49434,-0.10759,2.40613,2.43869
29.417707,-0.58674,0.49616,-0.10927,2.40613,2.43965
29.433004,-0.58695,0.49553,-0.11484,2.40613,2.44045
29.448270,-0.58702,0.49532,-0.11578,2.40613,2.44072
29.463561,-0.60074,0.49616,-0.11305,2.40613,2.45125
29.478879,-0.59955,0.49406,-0.11235,2.40613,2.45236
29.494099,-0.59598,0.49196,-0.11165,2.40613,2.45152
29.509499,-0.59073,0.49133,-0.11543,2.40613,2.44780
29.528264,-0.59055,0.49073,-0.11661,2.40613,2.44825
29.540384,-0.59682,0.48916,-0.11627,2.40613,2.45501
29.559250,-0.59581,0.49336,-0.11409,2.40613,2.44998
29.574443,-0.59430,0.49616,-0.11263,2.40613,2.44595
29.589707,-0.59934,0.48972,-0.10367,2.40613,2.45651
29.604956,-0.59745,0.49091,-0.10322,2.40613,2.45377
29.620177,-0.59178,0.49448,-0.10185,2.40613,2.44553
29.635428,-0.59486,0.49630,-0.10395,2.40613,2.44628
29.650685,-0.59794,0.49812,-0.10465,2.40613,2.44702
29.666013,-0.60690,0.49308,-0.10661,2.40613,2.45930
29.681487,-0.60270,0.49357,-0.10945,2.40613,2.45541
29.696856,-0.59010,0.49504,-0.11795,2.40613,2.44357
29.712299,-0.59332,0.49588,-0.11207,2.40613,2.44542
29.730993,-0.59654,0.49610,-0.10871,2.40613,2.44786
29.746306,-0.59570,0.49364,-0.10311,2.40613,2.44961
29.761620,-0.59570,0.49476,-0.10297,2.40613,2.44850
29.776934,-0.59570,0.49588,-0.10283,2.40613,2.44739
29.792157,-0.59885,0.49840,-0.10927,2.40613,2.44749
29.807523,-0.59990,0.49574,-0.11095,2.40613,2.45098
29.822657,-0.60074,0.48524,-0.11599,2.40613,2.46215
29.837930,-0.59878,0.49308,-0.10976,2.40613,2.45270
29.853277,-0.59290,0.50092,-0.10353,2.40613,2.44009
29.868597,-0.60130,0.49735,-0.10829,2.40613,2.45053
29.884061,-0.60410,0.49658,-0.10710,2.40613,2.45357
29.902809,-0.59598,0.49784,-0.10353,2.40613,2.44568
29.918037,-0.59192,0.50078,-0.11140,2.40613,2.43941
29.933382,-0.58786,0.50176,-0.11403,2.40613,2.43505
29.948892,-0.59430,0.49224,-0.10773,2.40613,2.44985
29.964058,-0.59472,0.49273,-0.10917,2.40613,2.44971
29.979307,-0.59598,0.49420,-0.11347,2.40613,2.44929
29.994452,-0.59682,0.49735,-0.11505,2.40613,2.44685
